"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"31-Aug-1994","        0.00","        0.00","        0.00","     1373.29","-","-"
"01-Sep-1994","        0.00","        0.00","        0.00","     1366.32","-","-"
"02-Sep-1994","        0.00","        0.00","        0.00","     1359.02","-","-"
"05-Sep-1994","        0.00","        0.00","        0.00","     1353.54","-","-"
"06-Sep-1994","        0.00","        0.00","        0.00","     1354.79","-","-"
"07-Sep-1994","        0.00","        0.00","        0.00","     1357.26","-","-"
"08-Sep-1994","        0.00","        0.00","        0.00","     1360.79","-","-"
"12-Sep-1994","        0.00","        0.00","        0.00","     1384.94","-","-"
"13-Sep-1994","        0.00","        0.00","        0.00","     1378.74","-","-"
"14-Sep-1994","        0.00","        0.00","        0.00","     1377.45","-","-"
"15-Sep-1994","        0.00","        0.00","        0.00","     1377.87","-","-"
"16-Sep-1994","        0.00","        0.00","        0.00","     1378.32","-","-"
"19-Sep-1994","        0.00","        0.00","        0.00","     1361.56","-","-"
"20-Sep-1994","        0.00","        0.00","        0.00","     1344.08","-","-"
"21-Sep-1994","        0.00","        0.00","        0.00","     1346.51","-","-"
"22-Sep-1994","        0.00","        0.00","        0.00","     1333.46","-","-"
"23-Sep-1994","        0.00","        0.00","        0.00","     1346.57","-","-"
"27-Sep-1994","        0.00","        0.00","        0.00","     1336.29","-","-"
"28-Sep-1994","        0.00","        0.00","        0.00","     1327.27","-","-"
"29-Sep-1994","        0.00","        0.00","        0.00","     1311.44","-","-"
"30-Sep-1994","        0.00","        0.00","        0.00","     1290.53","-","-"
"03-Oct-1994","        0.00","        0.00","        0.00","     1304.83","-","-"
"04-Oct-1994","        0.00","        0.00","        0.00","     1315.38","-","-"
"05-Oct-1994","        0.00","        0.00","        0.00","     1309.27","-","-"
"06-Oct-1994","        0.00","        0.00","        0.00","     1313.50","-","-"
"07-Oct-1994","        0.00","        0.00","        0.00","     1326.63","-","-"
"10-Oct-1994","        0.00","        0.00","        0.00","     1321.25","-","-"
"11-Oct-1994","        0.00","        0.00","        0.00","     1319.40","-","-"
"12-Oct-1994","        0.00","        0.00","        0.00","     1313.09","-","-"
"14-Oct-1994","        0.00","        0.00","        0.00","     1309.65","-","-"
"17-Oct-1994","        0.00","        0.00","        0.00","     1301.78","-","-"
"18-Oct-1994","        0.00","        0.00","        0.00","     1293.62","-","-"
"19-Oct-1994","        0.00","        0.00","        0.00","     1287.86","-","-"
"20-Oct-1994","        0.00","        0.00","        0.00","     1277.60","-","-"
"21-Oct-1994","        0.00","        0.00","        0.00","     1287.49","-","-"
"24-Oct-1994","        0.00","        0.00","        0.00","     1292.24","-","-"
"25-Oct-1994","        0.00","        0.00","        0.00","     1298.91","-","-"
"26-Oct-1994","        0.00","        0.00","        0.00","     1296.92","-","-"
"27-Oct-1994","        0.00","        0.00","        0.00","     1292.14","-","-"
"28-Oct-1994","        0.00","        0.00","        0.00","     1273.66","-","-"
"31-Oct-1994","        0.00","        0.00","        0.00","     1267.21","-","-"
"07-Nov-1994","        0.00","        0.00","        0.00","     1283.38","-","-"
"08-Nov-1994","        0.00","        0.00","        0.00","     1281.00","-","-"
"09-Nov-1994","        0.00","        0.00","        0.00","     1258.68","-","-"
"10-Nov-1994","        0.00","        0.00","        0.00","     1240.92","-","-"
"11-Nov-1994","        0.00","        0.00","        0.00","     1223.41","-","-"
"14-Nov-1994","        0.00","        0.00","        0.00","     1210.29","-","-"
"15-Nov-1994","        0.00","        0.00","        0.00","     1208.00","-","-"
"16-Nov-1994","        0.00","        0.00","        0.00","     1231.93","-","-"
"17-Nov-1994","        0.00","        0.00","        0.00","     1246.67","-","-"
"21-Nov-1994","        0.00","        0.00","        0.00","     1247.72","-","-"
"22-Nov-1994","        0.00","        0.00","        0.00","     1235.57","-","-"
"23-Nov-1994","        0.00","        0.00","        0.00","     1220.84","-","-"
"24-Nov-1994","        0.00","        0.00","        0.00","     1229.59","-","-"
"25-Nov-1994","        0.00","        0.00","        0.00","     1245.90","-","-"
"29-Nov-1994","        0.00","        0.00","        0.00","     1252.16","-","-"
"30-Nov-1994","        0.00","        0.00","        0.00","     1245.75","-","-"
"01-Dec-1994","        0.00","        0.00","        0.00","     1240.14","-","-"
"02-Dec-1994","        0.00","        0.00","        0.00","     1232.51","-","-"
"05-Dec-1994","        0.00","        0.00","        0.00","     1229.31","-","-"
"06-Dec-1994","        0.00","        0.00","        0.00","     1215.20","-","-"
"07-Dec-1994","        0.00","        0.00","        0.00","     1194.50","-","-"
"08-Dec-1994","        0.00","        0.00","        0.00","     1176.99","-","-"
"09-Dec-1994","        0.00","        0.00","        0.00","     1181.70","-","-"
"12-Dec-1994","        0.00","        0.00","        0.00","     1153.25","-","-"
"13-Dec-1994","        0.00","        0.00","        0.00","     1136.25","-","-"
"14-Dec-1994","        0.00","        0.00","        0.00","     1146.77","-","-"
"15-Dec-1994","        0.00","        0.00","        0.00","     1161.26","-","-"
"16-Dec-1994","        0.00","        0.00","        0.00","     1177.51","-","-"
"19-Dec-1994","        0.00","        0.00","        0.00","     1173.33","-","-"
"20-Dec-1994","        0.00","        0.00","        0.00","     1171.28","-","-"
"21-Dec-1994","        0.00","        0.00","        0.00","     1176.85","-","-"
"22-Dec-1994","        0.00","        0.00","        0.00","     1172.46","-","-"
"23-Dec-1994","        0.00","        0.00","        0.00","     1182.28","-","-"
"02-Jan-1995","        0.00","        0.00","        0.00","     1182.14","-","-"
"03-Jan-1995","        0.00","        0.00","        0.00","     1176.82","-","-"
"04-Jan-1995","        0.00","        0.00","        0.00","     1163.72","-","-"
"05-Jan-1995","        0.00","        0.00","        0.00","     1150.02","-","-"
"06-Jan-1995","        0.00","        0.00","        0.00","     1130.36","-","-"
"09-Jan-1995","        0.00","        0.00","        0.00","     1112.10","-","-"
"10-Jan-1995","        0.00","        0.00","        0.00","     1079.20","-","-"
"11-Jan-1995","        0.00","        0.00","        0.00","     1067.58","-","-"
"12-Jan-1995","        0.00","        0.00","        0.00","     1066.19","-","-"
"13-Jan-1995","        0.00","        0.00","        0.00","     1074.43","-","-"
"16-Jan-1995","        0.00","        0.00","        0.00","     1087.80","-","-"
"17-Jan-1995","        0.00","        0.00","        0.00","     1084.08","-","-"
"18-Jan-1995","        0.00","        0.00","        0.00","     1091.21","-","-"
"19-Jan-1995","        0.00","        0.00","        0.00","     1091.57","-","-"
"20-Jan-1995","        0.00","        0.00","        0.00","     1075.59","-","-"
"23-Jan-1995","        0.00","        0.00","        0.00","     1041.78","-","-"
"24-Jan-1995","        0.00","        0.00","        0.00","     1019.20","-","-"
"25-Jan-1995","        0.00","        0.00","        0.00","     1030.01","-","-"
"27-Jan-1995","        0.00","        0.00","        0.00","     1043.59","-","-"
"30-Jan-1995","        0.00","        0.00","        0.00","     1058.60","-","-"
"31-Jan-1995","        0.00","        0.00","        0.00","     1071.23","-","-"
"01-Feb-1995","        0.00","        0.00","        0.00","     1061.76","-","-"
"02-Feb-1995","        0.00","        0.00","        0.00","     1066.09","-","-"
"03-Feb-1995","        0.00","        0.00","        0.00","     1076.29","-","-"
"06-Feb-1995","        0.00","        0.00","        0.00","     1061.72","-","-"
"07-Feb-1995","        0.00","        0.00","        0.00","     1052.76","-","-"
"08-Feb-1995","        0.00","        0.00","        0.00","     1042.46","-","-"
"09-Feb-1995","        0.00","        0.00","        0.00","     1045.22","-","-"
"10-Feb-1995","        0.00","        0.00","        0.00","     1037.16","-","-"
"13-Feb-1995","        0.00","        0.00","        0.00","     1029.89","-","-"
"14-Feb-1995","        0.00","        0.00","        0.00","     1032.63","-","-"
"15-Feb-1995","        0.00","        0.00","        0.00","     1024.11","-","-"
"16-Feb-1995","        0.00","        0.00","        0.00","     1002.49","-","-"
"17-Feb-1995","        0.00","        0.00","        0.00","      992.15","-","-"
"20-Feb-1995","        0.00","        0.00","        0.00","      986.46","-","-"
"21-Feb-1995","        0.00","        0.00","        0.00","      960.98","-","-"
"22-Feb-1995","        0.00","        0.00","        0.00","      948.97","-","-"
"23-Feb-1995","        0.00","        0.00","        0.00","      988.48","-","-"
"24-Feb-1995","        0.00","        0.00","        0.00","     1021.85","-","-"
"28-Feb-1995","        0.00","        0.00","        0.00","     1014.72","-","-"
"01-Mar-1995","        0.00","        0.00","        0.00","     1027.68","-","-"
"02-Mar-1995","        0.00","        0.00","        0.00","     1051.80","-","-"
"03-Mar-1995","        0.00","        0.00","        0.00","     1057.96","-","-"
"06-Mar-1995","        0.00","        0.00","        0.00","     1058.46","-","-"
"07-Mar-1995","        0.00","        0.00","        0.00","     1051.67","-","-"
"08-Mar-1995","        0.00","        0.00","        0.00","     1043.18","-","-"
"09-Mar-1995","        0.00","        0.00","        0.00","     1043.92","-","-"
"10-Mar-1995","        0.00","        0.00","        0.00","     1060.18","-","-"
"13-Mar-1995","        0.00","        0.00","        0.00","     1024.92","-","-"
"14-Mar-1995","        0.00","        0.00","        0.00","     1042.42","-","-"
"15-Mar-1995","        0.00","        0.00","        0.00","     1050.68","-","-"
"16-Mar-1995","        0.00","        0.00","        0.00","     1009.56","-","-"
"23-Mar-1995","        0.00","        0.00","        0.00","      988.53","-","-"
"24-Mar-1995","        0.00","        0.00","        0.00","      988.65","-","-"
"27-Mar-1995","        0.00","        0.00","        0.00","      995.40","-","-"
"28-Mar-1995","        0.00","        0.00","        0.00","      999.79","-","-"
"29-Mar-1995","        0.00","        0.00","        0.00","      995.62","-","-"
"30-Mar-1995","        0.00","        0.00","        0.00","      995.24","-","-"
"31-Mar-1995","        0.00","        0.00","        0.00","      990.24","-","-"
"03-Apr-1995","        0.00","        0.00","        0.00","     1005.37","-","-"
"04-Apr-1995","        0.00","        0.00","        0.00","     1022.45","-","-"
"05-Apr-1995","        0.00","        0.00","        0.00","     1038.20","-","-"
"06-Apr-1995","        0.00","        0.00","        0.00","     1052.18","-","-"
"07-Apr-1995","        0.00","        0.00","        0.00","     1049.70","-","-"
"10-Apr-1995","        0.00","        0.00","        0.00","     1047.08","-","-"
"17-Apr-1995","        0.00","        0.00","        0.00","     1047.63","-","-"
"18-Apr-1995","        0.00","        0.00","        0.00","     1031.31","-","-"
"19-Apr-1995","        0.00","        0.00","        0.00","     1020.37","-","-"
"20-Apr-1995","        0.00","        0.00","        0.00","     1008.78","-","-"
"21-Apr-1995","        0.00","        0.00","        0.00","     1012.71","-","-"
"24-Apr-1995","        0.00","        0.00","        0.00","      997.73","-","-"
"25-Apr-1995","        0.00","        0.00","        0.00","      982.15","-","-"
"26-Apr-1995","        0.00","        0.00","        0.00","      979.21","-","-"
"27-Apr-1995","        0.00","        0.00","        0.00","      963.54","-","-"
"28-Apr-1995","        0.00","        0.00","        0.00","      941.83","-","-"
"02-May-1995","        0.00","        0.00","        0.00","      908.64","-","-"
"03-May-1995","        0.00","        0.00","        0.00","      919.28","-","-"
"04-May-1995","        0.00","        0.00","        0.00","      935.04","-","-"
"05-May-1995","        0.00","        0.00","        0.00","      963.71","-","-"
"08-May-1995","        0.00","        0.00","        0.00","      964.21","-","-"
"09-May-1995","        0.00","        0.00","        0.00","      966.16","-","-"
"10-May-1995","        0.00","        0.00","        0.00","      960.98","-","-"
"12-May-1995","        0.00","        0.00","        0.00","      949.96","-","-"
"15-May-1995","        0.00","        0.00","        0.00","      941.61","-","-"
"16-May-1995","        0.00","        0.00","        0.00","      946.95","-","-"
"17-May-1995","        0.00","        0.00","        0.00","      963.57","-","-"
"18-May-1995","        0.00","        0.00","        0.00","      979.98","-","-"
"19-May-1995","        0.00","        0.00","        0.00","      993.70","-","-"
"22-May-1995","        0.00","        0.00","        0.00","      976.93","-","-"
"23-May-1995","        0.00","        0.00","        0.00","      971.64","-","-"
"24-May-1995","        0.00","        0.00","        0.00","      965.63","-","-"
"25-May-1995","        0.00","        0.00","        0.00","      959.98","-","-"
"26-May-1995","        0.00","        0.00","        0.00","      965.89","-","-"
"29-May-1995","        0.00","        0.00","        0.00","      971.49","-","-"
"30-May-1995","        0.00","        0.00","        0.00","      975.37","-","-"
"31-May-1995","        0.00","        0.00","        0.00","      997.40","-","-"
"01-Jun-1995","        0.00","        0.00","        0.00","     1012.16","-","-"
"02-Jun-1995","        0.00","        0.00","        0.00","     1008.00","-","-"
"05-Jun-1995","        0.00","        0.00","        0.00","     1007.44","-","-"
"06-Jun-1995","        0.00","        0.00","        0.00","     1016.21","-","-"
"07-Jun-1995","        0.00","        0.00","        0.00","     1012.86","-","-"
"08-Jun-1995","        0.00","        0.00","        0.00","     1004.12","-","-"
"09-Jun-1995","        0.00","        0.00","        0.00","      998.11","-","-"
"12-Jun-1995","        0.00","        0.00","        0.00","      993.45","-","-"
"13-Jun-1995","        0.00","        0.00","        0.00","      986.89","-","-"
